borrow_id,user_id,book_id,borrow_date,expected_return_date,actual_return_date,status
1641,55,987,2025-02-11,2025-03-13,,借阅中
1642,55,228,2024-02-07,2024-03-08,2024-03-05,已归还
1643,55,613,2024-03-26,2024-04-25,2024-04-19,已归还
1644,55,228,2024-08-20,2024-09-19,2024-09-12,已归还
1645,55,344,2023-11-06,2023-12-06,2023-12-04,已归还
1646,55,341,2024-12-05,2025-01-04,2025-01-05,已归还
1647,55,48,2024-09-24,2024-10-24,2024-10-23,已归还
1648,55,75,2025-01-08,2025-02-07,2025-02-09,已归还
1649,55,90,2024-06-30,2024-07-30,2024-08-09,已归还
1650,55,882,2024-01-02,2024-02-01,2024-01-25,已归还
1651,55,646,2023-11-09,2023-12-09,2023-11-29,已归还
1652,55,974,2024-09-15,2024-10-15,2024-10-05,已归还
1653,55,414,2024-01-19,2024-02-18,2024-02-09,已归还
1654,55,80,2024-09-16,2024-10-16,2024-10-19,已归还
1655,55,344,2024-05-22,2024-06-21,2024-06-19,已归还
1656,55,366,2023-11-17,2023-12-17,2023-12-10,已归还
1657,55,648,2024-08-20,2024-09-19,2024-09-10,已归还
1658,55,841,2025-01-13,2025-02-12,2025-02-05,已归还
1659,55,228,2023-12-04,2024-01-03,2023-12-29,已归还
1660,55,286,2024-05-21,2024-06-20,2024-06-11,已归还
1661,55,619,2025-01-13,2025-02-12,2025-03-09,已归还
1662,55,395,2024-05-05,2024-06-04,2024-06-02,已归还
1663,55,421,2024-02-12,2024-03-13,2024-03-16,已归还
1664,55,614,2024-10-30,2024-11-29,2024-11-29,已归还
1665,55,619,2024-07-28,2024-08-27,2024-08-23,已归还
1666,55,239,2024-05-12,2024-06-11,2024-06-14,已归还
1667,55,758,2025-03-05,2025-04-04,,借阅中
1668,55,784,2024-03-23,2024-04-22,2024-04-21,已归还
1669,55,404,2024-02-17,2024-03-18,2024-03-23,已归还
1670,55,915,2024-03-29,2024-04-28,2024-05-02,已归还
1671,55,29,2023-12-02,2024-01-01,2024-01-01,已归还
1672,55,700,2023-12-29,2024-01-28,2024-01-27,已归还
1673,55,90,2024-02-06,2024-03-07,2024-02-26,已归还
1674,55,125,2024-06-05,2024-07-05,2024-07-09,已归还
1675,56,268,2020-11-17,2020-12-17,2020-12-18,已归还
1676,56,556,2023-01-09,2023-02-08,2023-02-03,已归还
1677,56,246,2022-04-23,2022-05-23,2022-05-18,已归还
1678,56,726,2022-05-16,2022-06-15,2022-06-16,已归还
1679,56,84,2023-04-23,2023-05-23,2023-05-16,已归还
1680,56,899,2024-08-14,2024-09-13,2024-09-12,已归还
1681,56,56,2021-04-21,2021-05-21,2021-05-25,已归还
1682,56,824,2022-05-16,2022-06-15,2022-06-10,已归还
1683,57,607,2022-01-05,2022-02-04,2022-02-01,已归还
1684,57,805,2021-02-08,2021-03-10,2021-03-06,已归还
1685,57,366,2021-09-03,2021-10-03,2021-09-23,已归还
1686,57,344,2023-09-19,2023-10-19,2023-10-15,已归还
1687,57,587,2023-05-03,2023-06-02,2023-06-05,已归还
1688,57,232,2023-06-07,2023-07-07,2023-07-20,已归还
1689,57,890,2022-10-23,2022-11-22,2022-11-21,已归还
1690,57,646,2021-08-05,2021-09-04,2021-08-28,已归还
1691,57,993,2020-09-16,2020-10-16,2020-10-12,已归还
1692,57,967,2020-12-09,2021-01-08,2020-12-30,已归还
1693,57,306,2022-05-20,2022-06-19,2022-06-20,已归还
1694,57,866,2025-01-06,2025-02-05,2025-02-08,已归还
1695,57,97,2024-11-27,2024-12-27,2024-12-30,已归还
1696,57,138,2024-12-25,2025-01-24,2025-01-19,已归还
1697,57,892,2023-11-21,2023-12-21,2023-12-23,已归还
1698,57,311,2024-05-04,2024-06-03,2024-05-25,已归还
1699,57,894,2021-02-01,2021-03-03,2021-02-26,已归还
1700,57,976,2021-08-01,2021-08-31,2021-09-18,已归还
1701,57,90,2021-04-06,2021-05-06,2021-05-30,已归还
1702,57,736,2021-06-27,2021-07-27,2021-07-27,已归还
1703,57,90,2021-05-01,2021-05-31,2021-05-30,已归还
1704,57,399,2022-03-16,2022-04-15,2022-04-06,已归还
1705,57,552,2021-04-12,2021-05-12,2021-05-03,已归还
1706,57,828,2022-07-07,2022-08-06,2022-08-22,已归还
1707,57,79,2024-02-12,2024-03-13,2024-04-01,已归还
1708,57,322,2021-08-14,2021-09-13,2021-09-15,已归还
1709,57,539,2020-09-07,2020-10-07,2020-10-07,已归还
1710,57,862,2020-12-23,2021-01-22,2021-01-25,已归还
1711,57,762,2022-08-31,2022-09-30,2022-10-03,已归还
1712,57,645,2023-01-07,2023-02-06,2023-02-26,已归还
1713,57,31,2023-11-24,2023-12-24,2023-12-27,已归还
1714,57,529,2021-12-10,2022-01-09,2022-01-03,已归还
1715,57,668,2021-05-16,2021-06-15,2021-06-18,已归还
1716,57,529,2024-09-14,2024-10-14,2024-10-08,已归还
1717,57,187,2022-03-03,2022-04-02,2022-04-29,已归还
1718,58,558,2021-10-08,2021-11-07,2021-11-02,已归还
1719,58,790,2023-11-09,2023-12-09,2023-12-10,已归还
1720,58,540,2021-11-23,2021-12-23,2021-12-26,已归还
1721,58,870,2023-03-24,2023-04-23,2023-04-16,已归还
1722,58,855,2025-02-11,2025-03-13,,借阅中
1723,58,835,2024-06-25,2024-07-25,2024-07-17,已归还
1724,58,527,2024-11-02,2024-12-02,2024-11-26,已归还
1725,58,366,2022-04-19,2022-05-19,2022-05-12,已归还
1726,58,285,2021-12-17,2022-01-16,2022-01-09,已归还
1727,58,320,2024-10-27,2024-11-26,2024-11-29,已归还
1728,58,820,2022-02-10,2022-03-12,2022-03-14,已归还
1729,58,388,2022-12-19,2023-01-18,2023-01-17,已归还
1730,58,883,2024-03-19,2024-04-18,2024-04-20,已归还
1731,58,776,2024-09-10,2024-10-10,2024-10-16,已归还
1732,58,102,2024-01-22,2024-02-21,2024-03-16,已归还
1733,58,48,2023-04-01,2023-05-01,2023-04-26,已归还
1734,58,527,2025-02-21,2025-03-23,,借阅中
1735,58,983,2023-10-28,2023-11-27,2023-12-13,已归还
1736,58,640,2023-07-01,2023-07-31,2023-07-31,已归还
1737,58,622,2022-05-23,2022-06-22,2022-06-18,已归还
1738,58,988,2022-03-25,2022-04-24,2022-05-11,已归还
1739,58,281,2024-01-11,2024-02-10,2024-01-31,已归还
1740,58,239,2022-12-13,2023-01-12,2023-01-11,已归还
1741,58,412,2022-03-10,2022-04-09,2022-04-03,已归还
1742,58,696,2022-03-11,2022-04-10,2022-04-02,已归还
1743,58,154,2023-09-30,2023-10-30,2023-10-20,已归还
1744,58,182,2022-08-02,2022-09-01,2022-08-26,已归还
1745,58,517,2023-11-23,2023-12-23,2023-12-26,已归还
1746,58,449,2022-05-10,2022-06-09,2022-06-01,已归还
1747,58,81,2022-07-14,2022-08-13,2022-08-09,已归还
1748,58,400,2023-07-13,2023-08-12,2023-08-12,已归还
1749,58,368,2024-04-14,2024-05-14,2024-05-16,已归还
1750,58,641,2024-09-15,2024-10-15,2024-10-06,已归还
1751,58,413,2022-11-07,2022-12-07,2022-12-11,已归还
1752,58,642,2022-04-17,2022-05-17,2022-05-17,已归还
1753,58,618,2023-07-29,2023-08-28,2023-08-22,已归还
1754,58,692,2021-09-24,2021-10-24,2021-10-19,已归还
1755,58,955,2022-12-06,2023-01-05,2023-01-07,已归还
1756,58,948,2021-10-06,2021-11-05,2021-11-07,已归还
1757,58,79,2023-07-14,2023-08-13,2023-08-05,已归还
1758,58,869,2022-07-20,2022-08-19,2022-08-14,已归还
1759,58,633,2022-08-07,2022-09-06,2022-08-29,已归还
1760,58,158,2024-12-10,2025-01-09,2025-01-07,已归还
1761,58,241,2022-09-18,2022-10-18,2022-10-15,已归还
1762,58,109,2024-01-11,2024-02-10,2024-02-06,已归还
1763,58,115,2025-01-23,2025-02-22,2025-02-21,已归还
1764,58,796,2023-02-18,2023-03-20,2023-03-17,已归还
1765,58,588,2024-01-23,2024-02-22,2024-02-26,已归还
1766,58,164,2022-08-19,2022-09-18,2022-09-14,已归还
1767,58,515,2021-10-15,2021-11-14,2021-11-08,已归还
1768,58,596,2024-01-26,2024-02-25,2024-02-28,已归还
1769,58,683,2022-10-26,2022-11-25,2022-11-16,已归还
1770,58,328,2022-03-08,2022-04-07,2022-05-05,已归还
1771,58,261,2022-09-30,2022-10-30,2022-10-30,已归还
1772,58,958,2022-10-13,2022-11-12,2022-11-02,已归还
1773,58,679,2023-05-08,2023-06-07,2023-06-11,已归还
1774,58,546,2025-01-05,2025-02-04,2025-02-02,已归还
1775,58,599,2025-01-14,2025-02-13,2025-02-10,已归还
1776,58,464,2024-09-28,2024-10-28,2024-10-22,已归还
1777,58,513,2023-05-18,2023-06-17,2023-06-11,已归还
1778,58,866,2023-12-26,2024-01-25,2024-01-26,已归还
1779,58,416,2024-01-14,2024-02-13,2024-02-14,已归还
1780,58,955,2024-11-23,2024-12-23,2024-12-13,已归还
1781,58,101,2024-08-05,2024-09-04,2024-09-05,已归还
1782,58,208,2024-07-23,2024-08-22,2024-08-26,已归还
1783,58,210,2024-02-29,2024-03-30,2024-04-02,已归还
1784,58,231,2022-04-29,2022-05-29,2022-05-20,已归还
1785,58,853,2024-08-20,2024-09-19,2024-09-16,已归还
1786,58,714,2024-12-31,2025-01-30,2025-01-30,已归还
1787,58,373,2022-07-18,2022-08-17,2022-08-11,已归还
1788,58,366,2024-06-08,2024-07-08,2024-08-01,已归还
1789,58,478,2024-06-18,2024-07-18,2024-07-19,已归还
1790,58,643,2022-02-17,2022-03-19,2022-03-17,已归还
1791,58,704,2022-01-07,2022-02-06,2022-02-10,已归还
1792,58,960,2023-11-30,2023-12-30,2024-01-03,已归还
1793,58,549,2024-01-31,2024-03-01,2024-03-02,已归还
1794,59,293,2023-04-29,2023-05-29,2023-05-28,已归还
1795,59,142,2024-05-05,2024-06-04,2024-06-01,已归还
1796,59,959,2024-03-24,2024-04-23,2024-04-17,已归还
1797,59,904,2024-02-21,2024-03-22,2024-03-16,已归还
1798,59,53,2024-02-04,2024-03-05,2024-03-02,已归还
1799,59,445,2024-04-29,2024-05-29,2024-05-29,已归还
1800,59,650,2025-01-03,2025-02-02,2025-01-25,已归还
1801,59,82,2024-05-03,2024-06-02,2024-06-20,已归还
1802,60,884,2023-07-19,2023-08-18,2023-08-13,已归还
1803,60,757,2024-11-23,2024-12-23,2024-12-15,已归还
1804,60,606,2024-08-20,2024-09-19,2024-09-20,已归还
1805,60,351,2022-03-11,2022-04-10,2022-04-13,已归还
1806,60,675,2023-01-21,2023-02-20,2023-02-13,已归还
1807,60,85,2022-11-26,2022-12-26,2022-12-20,已归还
1808,60,216,2022-09-07,2022-10-07,2022-10-09,已归还
1809,60,72,2022-02-13,2022-03-15,2022-03-13,已归还
1810,60,169,2022-05-15,2022-06-14,2022-06-12,已归还
1811,60,752,2024-03-10,2024-04-09,2024-03-31,已归还
1812,60,999,2022-08-03,2022-09-02,2022-09-02,已归还
1813,60,842,2022-09-27,2022-10-27,2022-10-23,已归还
1814,60,846,2023-10-22,2023-11-21,2023-11-23,已归还
1815,60,636,2024-08-19,2024-09-18,2024-09-17,已归还
1816,60,950,2022-11-16,2022-12-16,2022-12-07,已归还
1817,60,83,2024-06-27,2024-07-27,2024-07-26,已归还
1818,60,673,2024-03-30,2024-04-29,2024-04-29,已归还
1819,60,15,2023-12-12,2024-01-11,2024-01-09,已归还
1820,60,761,2023-07-23,2023-08-22,2023-08-12,已归还
1821,60,736,2023-06-29,2023-07-29,2023-07-23,已归还
1822,60,430,2024-01-02,2024-02-01,2024-01-22,已归还
1823,60,640,2023-02-03,2023-03-05,2023-02-25,已归还
1824,60,211,2024-11-13,2024-12-13,2024-12-10,已归还
1825,60,72,2023-08-29,2023-09-28,2023-09-25,已归还
1826,60,730,2023-07-13,2023-08-12,2023-08-15,已归还
1827,60,886,2024-05-15,2024-06-14,2024-06-28,已归还
1828,60,37,2022-07-06,2022-08-05,2022-07-31,已归还
1829,60,197,2025-01-17,2025-02-16,2025-02-07,已归还
1830,60,175,2022-07-01,2022-07-31,2022-07-24,已归还
1831,60,932,2024-06-04,2024-07-04,2024-07-07,已归还
1832,60,342,2023-05-19,2023-06-18,2023-06-19,已归还
1833,60,380,2023-04-18,2023-05-18,2023-05-13,已归还
1834,60,411,2023-05-01,2023-05-31,2023-05-26,已归还
1835,60,621,2025-01-29,2025-02-28,2025-02-21,已归还
1836,60,144,2023-03-13,2023-04-12,2023-04-06,已归还
1837,60,458,2024-12-26,2025-01-25,2025-01-24,已归还
1838,60,427,2025-01-18,2025-02-17,2025-02-08,已归还
1839,60,93,2022-07-19,2022-08-18,2022-08-19,已归还
1840,60,121,2023-03-02,2023-04-01,2023-03-30,已归还
1841,60,72,2022-07-13,2022-08-12,2022-08-10,已归还
1842,60,787,2023-09-21,2023-10-21,2023-10-11,已归还
1843,60,251,2022-02-12,2022-03-14,2022-03-08,已归还
1844,60,948,2024-01-24,2024-02-23,2024-02-23,已归还
1845,60,925,2023-03-26,2023-04-25,2023-04-23,已归还
1846,60,675,2023-02-25,2023-03-27,2023-03-29,已归还
1847,60,709,2024-01-01,2024-01-31,2024-02-01,已归还
1848,60,659,2024-06-22,2024-07-22,2024-07-22,已归还
1849,60,360,2023-11-06,2023-12-06,2023-11-30,已归还
1850,60,427,2022-02-12,2022-03-14,2022-03-06,已归还
1851,60,69,2022-10-21,2022-11-20,2022-11-11,已归还
1852,60,622,2022-09-19,2022-10-19,2022-10-09,已归还
1853,60,5,2023-05-23,2023-06-22,2023-06-18,已归还
1854,60,192,2025-02-23,2025-03-25,,借阅中
1855,60,675,2022-04-22,2022-05-22,2022-05-17,已归还
1856,60,257,2022-06-01,2022-07-01,2022-06-23,已归还
1857,60,872,2022-06-07,2022-07-07,2022-07-08,已归还
1858,60,166,2024-05-09,2024-06-08,2024-06-04,已归还
1859,60,121,2024-08-10,2024-09-09,2024-09-03,已归还
1860,60,367,2022-06-21,2022-07-21,2022-07-12,已归还
1861,60,9,2022-09-26,2022-10-26,2022-10-30,已归还
1862,60,920,2022-11-20,2022-12-20,2022-12-15,已归还
1863,60,192,2024-02-07,2024-03-08,2024-03-11,已归还
1864,60,122,2024-07-06,2024-08-05,2024-07-27,已归还
1865,60,532,2022-08-05,2022-09-04,2022-09-02,已归还
1866,61,812,2024-06-15,2024-07-15,2024-07-10,已归还
1867,61,385,2024-08-13,2024-09-12,2024-09-02,已归还
1868,61,264,2023-09-23,2023-10-23,2023-10-21,已归还
1869,61,214,2024-11-18,2024-12-18,2024-12-09,已归还
1870,61,592,2024-01-10,2024-02-09,2024-02-05,已归还
1871,61,275,2023-07-15,2023-08-14,2023-08-07,已归还
1872,61,69,2024-04-29,2024-05-29,2024-05-25,已归还
1873,61,145,2022-12-15,2023-01-14,2023-01-29,已归还
1874,61,625,2024-08-17,2024-09-16,2024-09-15,已归还
1875,61,214,2023-11-09,2023-12-09,2023-12-01,已归还
1876,61,448,2023-07-27,2023-08-26,2023-08-27,已归还
1877,61,769,2024-07-18,2024-08-17,2024-08-08,已归还
1878,61,512,2023-11-11,2023-12-11,2024-01-04,已归还
1879,61,956,2022-05-05,2022-06-04,2022-06-08,已归还
1880,61,1,2024-02-01,2024-03-02,2024-03-01,已归还
1881,61,15,2025-02-11,2025-03-13,,借阅中
1882,61,52,2023-12-07,2024-01-06,2024-01-06,已归还
1883,61,591,2023-10-02,2023-11-01,2023-10-25,已归还
1884,61,41,2023-04-20,2023-05-20,2023-05-15,已归还
1885,61,72,2024-09-06,2024-10-06,2024-10-06,已归还
1886,61,389,2023-03-31,2023-04-30,2023-04-20,已归还
1887,61,894,2023-05-22,2023-06-21,2023-07-07,已归还
1888,61,592,2024-03-29,2024-04-28,2024-04-22,已归还
1889,61,952,2023-09-12,2023-10-12,2023-10-08,已归还
1890,61,890,2023-02-13,2023-03-15,2023-03-12,已归还
1891,61,993,2022-09-22,2022-10-22,2022-10-16,已归还
1892,61,1,2024-04-26,2024-05-26,2024-05-26,已归还
1893,61,769,2023-05-28,2023-06-27,2023-06-27,已归还
1894,61,31,2024-04-26,2024-05-26,2024-05-29,已归还
1895,61,106,2024-08-16,2024-09-15,2024-09-07,已归还
1896,61,534,2022-12-29,2023-01-28,2023-01-25,已归还
1897,61,878,2022-06-27,2022-07-27,2022-07-18,已归还
1898,61,991,2023-03-15,2023-04-14,2023-04-05,已归还
1899,61,903,2022-06-05,2022-07-05,2022-07-05,已归还
1900,61,958,2024-06-06,2024-07-06,2024-06-29,已归还
1901,61,31,2023-11-20,2023-12-20,2023-12-10,已归还
1902,61,106,2022-05-05,2022-06-04,2022-06-07,已归还
1903,61,961,2024-05-30,2024-06-29,2024-06-27,已归还
1904,61,956,2024-05-18,2024-06-17,2024-06-08,已归还
1905,61,438,2022-08-08,2022-09-07,2022-09-20,已归还
1906,61,41,2024-03-03,2024-04-02,2024-03-28,已归还
1907,61,275,2022-06-02,2022-07-02,2022-07-16,已归还
1908,61,65,2025-02-23,2025-03-25,,借阅中
1909,61,60,2022-09-16,2022-10-16,2022-10-14,已归还
1910,61,984,2022-10-31,2022-11-30,2022-12-04,已归还
1911,61,304,2024-04-25,2024-05-25,2024-05-25,已归还
1912,61,25,2022-08-26,2022-09-25,2022-09-19,已归还
1913,61,325,2022-12-02,2023-01-01,2022-12-29,已归还
1914,61,185,2023-01-14,2023-02-13,2023-02-08,已归还
1915,61,652,2023-02-10,2023-03-12,2023-03-13,已归还
1916,61,31,2023-05-08,2023-06-07,2023-06-08,已归还
1917,61,299,2023-08-05,2023-09-04,2023-08-27,已归还
1918,61,800,2023-02-25,2023-03-27,2023-03-26,已归还
1919,61,661,2022-04-23,2022-05-23,2022-05-22,已归还
1920,61,890,2022-05-03,2022-06-02,2022-06-04,已归还
1921,61,812,2023-06-14,2023-07-14,2023-07-13,已归还
1922,61,438,2023-06-11,2023-07-11,2023-07-04,已归还
1923,61,161,2024-06-02,2024-07-02,2024-06-23,已归还
1924,61,592,2023-09-01,2023-10-01,2023-09-28,已归还
1925,61,551,2023-06-30,2023-07-30,2023-08-01,已归还
1926,61,438,2023-10-23,2023-11-22,2023-11-13,已归还
1927,61,340,2023-07-27,2023-08-26,2023-08-29,已归还
1928,61,469,2022-09-01,2022-10-01,2022-09-21,已归还
1929,61,592,2023-08-24,2023-09-23,2023-10-16,已归还
1930,61,991,2024-12-08,2025-01-07,2024-12-30,已归还
1931,61,108,2022-08-25,2022-09-24,2022-09-25,已归还
1932,61,881,2023-02-25,2023-03-27,2023-03-19,已归还
1933,61,438,2023-07-18,2023-08-17,2023-08-11,已归还
1934,61,399,2024-09-01,2024-10-01,2024-09-24,已归还
1935,61,773,2025-01-10,2025-02-09,2025-02-16,已归还
1936,61,947,2024-02-08,2024-03-09,2024-02-28,已归还
1937,61,710,2023-05-30,2023-06-29,2023-06-30,已归还
1938,61,729,2023-04-07,2023-05-07,2023-05-10,已归还
1939,61,592,2023-01-05,2023-02-04,2023-02-07,已归还
1940,61,551,2023-02-07,2023-03-09,2023-03-03,已归还
1941,61,60,2022-11-12,2022-12-12,2022-12-02,已归还
1942,61,976,2023-05-14,2023-06-13,2023-06-14,已归还
1943,61,403,2024-01-15,2024-02-14,2024-02-08,已归还
1944,61,885,2023-08-10,2023-09-09,2023-09-04,已归还
1945,61,264,2024-05-12,2024-06-11,2024-06-14,已归还
1946,61,654,2023-04-27,2023-05-27,2023-05-22,已归还
1947,61,26,2022-09-27,2022-10-27,2022-10-30,已归还
1948,61,60,2022-07-08,2022-08-07,2022-08-07,已归还
1949,61,608,2023-07-20,2023-08-19,2023-08-09,已归还
1950,61,988,2024-03-14,2024-04-13,2024-04-10,已归还
1951,61,914,2022-06-25,2022-07-25,2022-07-16,已归还
1952,61,671,2022-04-24,2022-05-24,2022-05-25,已归还
1953,61,325,2023-03-08,2023-04-07,2023-05-04,已归还
1954,61,551,2024-03-22,2024-04-21,2024-04-23,已归还
1955,61,894,2024-05-20,2024-06-19,2024-06-20,已归还
1956,61,1,2022-11-02,2022-12-02,2022-11-28,已归还
1957,61,483,2022-07-05,2022-08-04,2022-08-03,已归还
1958,61,548,2025-01-09,2025-02-08,2025-02-09,已归还
1959,61,214,2024-03-26,2024-04-25,2024-04-29,已归还
1960,61,108,2022-09-29,2022-10-29,2022-10-24,已归还
1961,61,214,2022-06-01,2022-07-01,2022-06-23,已归还
1962,61,264,2023-02-24,2023-03-26,2023-03-31,已归还
1963,61,60,2023-05-30,2023-06-29,2023-06-19,已归还
1964,61,942,2023-09-01,2023-10-01,2023-09-23,已归还
1965,61,683,2024-09-12,2024-10-12,2024-10-02,已归还
1966,61,31,2023-03-27,2023-04-26,2023-04-24,已归还
1967,61,635,2024-05-28,2024-06-27,2024-06-23,已归还
1968,61,737,2023-06-18,2023-07-18,2023-07-11,已归还
1969,61,41,2022-12-08,2023-01-07,2023-01-11,已归还
1970,61,903,2024-12-14,2025-01-13,2025-01-04,已归还
1971,61,551,2023-09-06,2023-10-06,2023-10-01,已归还
1972,61,150,2025-02-20,2025-03-22,,借阅中
1973,61,325,2023-11-29,2023-12-29,2023-12-19,已归还
1974,61,325,2023-12-03,2024-01-02,2023-12-29,已归还
1975,61,31,2024-10-05,2024-11-04,2024-11-02,已归还
1976,61,800,2023-03-23,2023-04-22,2023-04-16,已归还
1977,61,72,2022-04-28,2022-05-28,2022-06-01,已归还
1978,61,551,2023-10-12,2023-11-11,2023-11-01,已归还
1979,61,914,2024-01-18,2024-02-17,2024-02-15,已归还
1980,61,976,2025-01-21,2025-02-20,2025-02-20,已归还
1981,61,890,2024-02-20,2024-03-21,2024-03-16,已归还
1982,61,615,2025-02-10,2025-03-12,,借阅中
1983,61,551,2024-01-29,2024-02-28,2024-02-29,已归还
1984,61,729,2023-03-13,2023-04-12,2023-04-05,已归还
1985,61,737,2023-02-10,2023-03-12,2023-03-04,已归还
1986,61,535,2023-08-15,2023-09-14,2023-09-15,已归还
1987,62,461,2022-11-04,2022-12-04,2022-12-03,已归还
1988,62,932,2023-03-28,2023-04-27,2023-04-17,已归还
1989,62,594,2022-05-29,2022-06-28,2022-06-27,已归还
1990,62,676,2024-07-16,2024-08-15,2024-08-15,已归还
1991,62,793,2023-03-27,2023-04-26,2023-04-22,已归还
1992,62,890,2022-10-25,2022-11-24,2022-11-15,已归还
1993,62,583,2025-02-15,2025-03-17,,借阅中
1994,62,707,2024-12-06,2025-01-05,2025-01-10,已归还
1995,62,367,2023-02-10,2023-03-12,2023-03-02,已归还
1996,62,42,2022-10-27,2022-11-26,2022-11-23,已归还
1997,62,871,2025-01-13,2025-02-12,2025-02-07,已归还
1998,62,842,2023-05-21,2023-06-20,2023-06-15,已归还
1999,62,87,2022-11-06,2022-12-06,2022-12-10,已归还
2000,62,447,2023-08-26,2023-09-25,2023-10-05,已归还
2001,62,125,2024-04-27,2024-05-27,2024-05-31,已归还
2002,62,234,2023-04-05,2023-05-05,2023-05-04,已归还
2003,62,380,2024-07-18,2024-08-17,2024-08-17,已归还
2004,62,384,2024-02-25,2024-03-26,2024-03-17,已归还
2005,62,411,2024-04-16,2024-05-16,2024-05-13,已归还
2006,62,314,2024-03-28,2024-04-27,2024-04-29,已归还
2007,62,784,2022-09-15,2022-10-15,2022-10-13,已归还
2008,62,74,2023-01-08,2023-02-07,2023-02-01,已归还
2009,62,791,2023-10-14,2023-11-13,2023-11-04,已归还
2010,62,195,2023-11-30,2023-12-30,2024-01-03,已归还
2011,62,989,2024-08-08,2024-09-07,2024-09-05,已归还
2012,62,603,2023-08-22,2023-09-21,2023-09-14,已归还
2013,62,872,2025-01-22,2025-02-21,2025-02-22,已归还
2014,62,384,2023-12-20,2024-01-19,2024-01-10,已归还
2015,62,959,2022-07-02,2022-08-01,2022-07-26,已归还
2016,62,683,2024-09-19,2024-10-19,2024-10-16,已归还
2017,62,228,2023-12-12,2024-01-11,2024-01-02,已归还
2018,62,90,2022-07-11,2022-08-10,2022-08-05,已归还
2019,62,122,2024-07-26,2024-08-25,2024-08-21,已归还
2020,62,897,2023-06-25,2023-07-25,2023-07-16,已归还
2021,62,827,2022-09-18,2022-10-18,2022-11-16,已归还
2022,62,993,2023-03-08,2023-04-07,2023-03-28,已归还
2023,62,764,2024-12-04,2025-01-03,2024-12-28,已归还
2024,62,845,2023-09-25,2023-10-25,2023-10-19,已归还
2025,62,556,2024-02-03,2024-03-04,2024-02-24,已归还
2026,62,560,2022-11-16,2022-12-16,2022-12-07,已归还
